4.232738481590365609e+02 0.000000000000000000e+00 3.413462492744470751e+02
0.000000000000000000e+00 4.212740523080632329e+02 2.692854227979449320e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
