4.209119051399978275e+02 0.000000000000000000e+00 3.521617610436638302e+02
0.000000000000000000e+00 4.187227896361695798e+02 2.645067137496075702e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
